item,itemLabel,value
http://www.wikidata.org/entity/Q1370617,échelle de valeurs,1698
http://www.wikidata.org/entity/Q693340,ponton,2337
http://www.wikidata.org/entity/Q116971394,spice organizer,2344
http://www.wikidata.org/entity/Q3035707,don,2559
http://www.wikidata.org/entity/Q117207730,water heater accessory,2751
http://www.wikidata.org/entity/Q117207684,curtains & drape,2882
http://www.wikidata.org/entity/Q117207552,eye drops & lubricant,2922
http://www.wikidata.org/entity/Q116221819,cuticle cream & oil,3009
http://www.wikidata.org/entity/Q117209363,watercraft parts & accessory,3391
http://www.wikidata.org/entity/Q12360,décapsuleur,3427
http://www.wikidata.org/entity/Q117207722,laundry appliance accessory,3456
http://www.wikidata.org/entity/Q175334,brouette,3616
http://www.wikidata.org/entity/Q81980,baguettes,3699
http://www.wikidata.org/entity/Q117208112,lawn mower pulleys & idler,4644
http://www.wikidata.org/entity/Q116971171,saw stand,4659
http://www.wikidata.org/entity/Q117207890,pot & pan lid,4660
http://www.wikidata.org/entity/Q116221558,facial mirror,476
http://www.wikidata.org/entity/Q116960849,brass instrument cleaning tool,4890
http://www.wikidata.org/entity/Q116971287,tool set,4919
http://www.wikidata.org/entity/Q117207785,tub & tile cleaner,4981
http://www.wikidata.org/entity/Q117209022,paintball & airsoft glove,499836
http://www.wikidata.org/entity/Q116970581,electronics manual,5038
http://www.wikidata.org/entity/Q116960111,baby & toddler outerwear,5425
http://www.wikidata.org/entity/Q116960227,bridal accessory,5443
http://www.wikidata.org/entity/Q116960204,arm warmers & sleeve,5942
http://www.wikidata.org/entity/Q116970618,cabinets & storage product,6356
http://www.wikidata.org/entity/Q19793,balançoire à bascule,6450
http://www.wikidata.org/entity/Q36940,canne à sucre,6694
http://www.wikidata.org/entity/Q68492702,taco shell,6891
http://www.wikidata.org/entity/Q117207699,hearth pad,7091
http://www.wikidata.org/entity/Q116960891,drum stick & brush bags & holder,7151
http://www.wikidata.org/entity/Q116960169,traditional leather pants,7281
http://www.wikidata.org/entity/Q117208075,canopy weight,7424
http://www.wikidata.org/entity/Q116958049,dog kennel & run accessory,7428
http://www.wikidata.org/entity/Q116960561,craft mold,8007
http://www.wikidata.org/entity/Q117209016,"wildlife bait, feed & mineral",8081
http://www.wikidata.org/entity/Q116961903,hdmi splitters & switch,8164
http://www.wikidata.org/entity/Q117208818,water sport board storage rack,8173
http://www.wikidata.org/entity/Q117209107,snowboard binding,1162
http://www.wikidata.org/entity/Q683363,cotre,1180
http://www.wikidata.org/entity/Q116961364,baby walkers & entertainer,1241
http://www.wikidata.org/entity/Q682582,doudou,1259
http://www.wikidata.org/entity/Q117207544,styptic pencil,2508
http://www.wikidata.org/entity/Q1424515,fusain,2623
http://www.wikidata.org/entity/Q11702361,stockage des aliments,2626
http://www.wikidata.org/entity/Q1151042,essuie-tout,2742
http://www.wikidata.org/entity/Q324120,mascara,2834
http://www.wikidata.org/entity/Q117209033,paintball hopper,3152
http://www.wikidata.org/entity/Q117209411,watercraft fuel lines & part,3415
http://www.wikidata.org/entity/Q117208614,tennis ball saver,3565
http://www.wikidata.org/entity/Q117209399,watercraft motor mount,3566
http://www.wikidata.org/entity/Q117208839,windsurfing board fin,3908
http://www.wikidata.org/entity/Q25377999,intercalaire,4183
http://www.wikidata.org/entity/Q116961585,electric sign,4297
http://www.wikidata.org/entity/Q116970662,conference room table,4317
http://www.wikidata.org/entity/Q117207899,drink sleeve,4520
http://www.wikidata.org/entity/Q16639345,gobelet jetable,5099
http://www.wikidata.org/entity/Q49737,barbe à papa,5105
http://www.wikidata.org/entity/Q115633834,medical furniture,5167
http://www.wikidata.org/entity/Q116971176,hair curler clips & pin,5317
http://www.wikidata.org/entity/Q117207386,light meter accessory,5499
http://www.wikidata.org/entity/Q116960161,bridal kimono,5684
http://www.wikidata.org/entity/Q116961600,security sign,5893
http://www.wikidata.org/entity/Q116037344,puppet & puppet theater accessory,6056
http://www.wikidata.org/entity/Q117208350,mail cart,6181
http://www.wikidata.org/entity/Q116970737,de-icer,6191
http://www.wikidata.org/entity/Q117208041,serveware accessory,6425
http://www.wikidata.org/entity/Q43304555,manioc,6705
http://www.wikidata.org/entity/Q117208504,penalty cards & flag,6729
http://www.wikidata.org/entity/Q116958073,pet apparel hanger,6811
http://www.wikidata.org/entity/Q116970670,outdoor bed,6892
http://www.wikidata.org/entity/Q1096423,contrevent,6943
http://www.wikidata.org/entity/Q7338813,rivet gun,7064
http://www.wikidata.org/entity/Q44475,lance,7175
http://www.wikidata.org/entity/Q116961356,baby activity toy,7198
http://www.wikidata.org/entity/Q8352357,Couteau électrique,741
http://www.wikidata.org/entity/Q116970743,septic tank & cesspool treatment,7470
http://www.wikidata.org/entity/Q12294124,extracteur de jus,750
http://www.wikidata.org/entity/Q116961605,gas mask & respirator accessory,8269
http://www.wikidata.org/entity/Q116961819,"printer, copier, & fax machine circuit board",8544
http://www.wikidata.org/entity/Q117208305,file folder,930
http://www.wikidata.org/entity/Q1754157,déboucheur,1749
http://www.wikidata.org/entity/Q116961603,bullet proof vest,2389
http://www.wikidata.org/entity/Q117207446,tool & equipment belt,2485
http://www.wikidata.org/entity/Q8243409,Ligneur,2807
http://www.wikidata.org/entity/Q117207915,kitchen appliance accessory,2901
http://www.wikidata.org/entity/Q117209054,badminton net,3107
http://www.wikidata.org/entity/Q116971402,grill scraper,3633
http://www.wikidata.org/entity/Q376,horloge,3890
http://www.wikidata.org/entity/Q11833715,raquette de squash,4002
http://www.wikidata.org/entity/Q116970814,gutter accessory,4544
http://www.wikidata.org/entity/Q117208899,bicycle drivetrain part,4585
http://www.wikidata.org/entity/Q117207938,food dehydrator tray,4654
http://www.wikidata.org/entity/Q117207702,wood stove fans & blower,4918
http://www.wikidata.org/entity/Q116958212,small animal bedding,5014
http://www.wikidata.org/entity/Q116960421,drawing & painting paper,505400
http://www.wikidata.org/entity/Q1762742,pelle à neige,5363
http://www.wikidata.org/entity/Q117208135,ice scrapers & snow brush,5364
http://www.wikidata.org/entity/Q117208405,wedding ceremony supply,5455
http://www.wikidata.org/entity/Q116961834,mobile phone stand,5566
http://www.wikidata.org/entity/Q117208859,tent footprint,5656
http://www.wikidata.org/entity/Q1109118,table lumineuse,5921
http://www.wikidata.org/entity/Q116970624,storage cabinets & locker,5938
http://www.wikidata.org/entity/Q116971143,power tool battery,6295
http://www.wikidata.org/entity/Q116958105,pet grooming supply,6383
http://www.wikidata.org/entity/Q116960102,motorcycle pants,7003
http://www.wikidata.org/entity/Q116036923,disposable serveware,7088
http://www.wikidata.org/entity/Q117208102,hedge trimmer accessory,7265
http://www.wikidata.org/entity/Q115619132,sticky rice cake,7327
http://www.wikidata.org/entity/Q117209006,hunting & shooting jacket,7518
http://www.wikidata.org/entity/Q117209088,skateboarding glove,7789
http://www.wikidata.org/entity/Q117208670,exercise wedge,8471
http://www.wikidata.org/entity/Q116961882,thin & zero client,8539
http://www.wikidata.org/entity/Q116961817,household appliance circuit board,8545
http://www.wikidata.org/entity/Q1455572,Gilet de stabilisation,1136
http://www.wikidata.org/entity/Q117208061,sands & soil,1794
http://www.wikidata.org/entity/Q861934,tapis de souris,1993
http://www.wikidata.org/entity/Q13722,porte-jarretelles,2160
http://www.wikidata.org/entity/Q116970876,shower part,2206
http://www.wikidata.org/entity/Q116970950,electrical wires & cable,2345
http://www.wikidata.org/entity/Q37077,clou,2408
http://www.wikidata.org/entity/Q754396,masque à gaz,2473
http://www.wikidata.org/entity/Q117207756,laundry combo unit,2849
http://www.wikidata.org/entity/Q117207326,camera lens accessory,2911
http://www.wikidata.org/entity/Q117207549,contact lens care,3011
http://www.wikidata.org/entity/Q3197973,Kneeboard,3101
http://www.wikidata.org/entity/Q5321,résistance,3424
http://www.wikidata.org/entity/Q111165681,prayer bead,3923
http://www.wikidata.org/entity/Q509869,Plaque chauffante,4133
http://www.wikidata.org/entity/Q117208001,ice maker,4161
http://www.wikidata.org/entity/Q2281580,nébuliseur,4552
http://www.wikidata.org/entity/Q117209113,game timer,4648
http://www.wikidata.org/entity/Q117207727,patio heater accessory,4650
http://www.wikidata.org/entity/Q15645384,blé,4688
http://www.wikidata.org/entity/Q217941,panneau photovoltaïque,4714
http://www.wikidata.org/entity/Q116961118,oboe pegs & stand,4846
http://www.wikidata.org/entity/Q116961152,woodwind polishing cloth,4867
http://www.wikidata.org/entity/Q117208418,graphic design & illustration software,4951
http://www.wikidata.org/entity/Q3817604,mouche bébé,5253
http://www.wikidata.org/entity/Q115619069,butter and margarine,5827
http://www.wikidata.org/entity/Q117208129,tractor parts & accessory,5867
http://www.wikidata.org/entity/Q116961279,special effects controller,5967
http://www.wikidata.org/entity/Q116960514,embossing pens & stylus,6122
http://www.wikidata.org/entity/Q117209142,swing set & playset accessory,6269
http://www.wikidata.org/entity/Q117207488,ear dryer,6560
http://www.wikidata.org/entity/Q117207491,ear syringe,6561
http://www.wikidata.org/entity/Q116971272,rivet pliers,7066
http://www.wikidata.org/entity/Q116960885,drum head,7153
http://www.wikidata.org/entity/Q116961808,circuit decoders & encoder,7259
http://www.wikidata.org/entity/Q116961833,mobile phone replacement part,7347
http://www.wikidata.org/entity/Q1430867,faucet aerator,8115
http://www.wikidata.org/entity/Q117209161,motor vehicle control,8235
http://www.wikidata.org/entity/Q117209361,vehicle headrest hangers & hook,8475
http://www.wikidata.org/entity/Q22908868,sneeze guard,8533
http://www.wikidata.org/entity/Q1057985,décapeur thermique,1220
http://www.wikidata.org/entity/Q116037081,sword stands & display,1340
http://www.wikidata.org/entity/Q618211,optométrie,1380
http://www.wikidata.org/entity/Q327911,trampoline,1738
http://www.wikidata.org/entity/Q122195,tequila,2220
http://www.wikidata.org/entity/Q180044,ponce,2511
http://www.wikidata.org/entity/Q912760,papier photographique,2804
http://www.wikidata.org/entity/Q107194145,bath brush,2876
http://www.wikidata.org/entity/Q117207409,hardware accessory,2878
http://www.wikidata.org/entity/Q117208533,field hockey goal,3001
http://www.wikidata.org/entity/Q1465059,ciseaux de coiffure,3013
http://www.wikidata.org/entity/Q1527700,corde de guitare,3178
http://www.wikidata.org/entity/Q1884269,chalk bag,3211
http://www.wikidata.org/entity/Q117208742,dart part,3327
http://www.wikidata.org/entity/Q117208490,boxing ring,3652
http://www.wikidata.org/entity/Q117208983,golf training aid,3772
http://www.wikidata.org/entity/Q163373,pipette,4075
http://www.wikidata.org/entity/Q117208172,linens & bedding,4171
http://www.wikidata.org/entity/Q7579157,spoon rest,4334
http://www.wikidata.org/entity/Q116970699,kitchen & dining room table,4355
http://www.wikidata.org/entity/Q116221333,respiratory care product,4551
http://www.wikidata.org/entity/Q1377338,potence de bicyclette,4583
http://www.wikidata.org/entity/Q1936024,Balai mécanique,4677
http://www.wikidata.org/entity/Q116961048,string instrument care & cleaning,4806
http://www.wikidata.org/entity/Q117208278,household appliance manual,5039
http://www.wikidata.org/entity/Q116036964,plate & dish warmer,5104
http://www.wikidata.org/entity/Q116961033,guitar slide,5368
http://www.wikidata.org/entity/Q164668,hakama,5674
http://www.wikidata.org/entity/Q1204334,furisode,5682
http://www.wikidata.org/entity/Q115619200,cereal and granola bar,5747
http://www.wikidata.org/entity/Q116037083,scale model accessory,6000
http://www.wikidata.org/entity/Q117207678,curtain & drape ring,6256
http://www.wikidata.org/entity/Q117207608,decorative bottle,6317
http://www.wikidata.org/entity/Q1579465,monopalme,6512
http://www.wikidata.org/entity/Q14328596,chou,6592
http://www.wikidata.org/entity/Q117208509,sport & safety whistle,6730
http://www.wikidata.org/entity/Q117208971,golf ball marker,6864
http://www.wikidata.org/entity/Q13219842,tambour en gobelet,7299
http://www.wikidata.org/entity/Q111398790,fish spear,7343
http://www.wikidata.org/entity/Q115617924,fruit-flavored drink,8036
http://www.wikidata.org/entity/Q116961752,speaker stand bag,8047
http://www.wikidata.org/entity/Q117209171,motor vehicle power & electrical system,8231
http://www.wikidata.org/entity/Q117208341,tacks & pushpin,949
http://www.wikidata.org/entity/Q131436,jeu de société,1246
http://www.wikidata.org/entity/Q471447,fleuret,1496
http://www.wikidata.org/entity/Q116961915,audio & video cable,1867
http://www.wikidata.org/entity/Q116970912,water filter housing,2406
http://www.wikidata.org/entity/Q117209072,skate rail,3127
http://www.wikidata.org/entity/Q352328,point d'assurage,3266
http://www.wikidata.org/entity/Q117208325,shipping tag,4117
http://www.wikidata.org/entity/Q117208370,pencil lead & refill,4472
http://www.wikidata.org/entity/Q1347168,épilateur électrique,4510
http://www.wikidata.org/entity/Q3007072,cul de poule,4530
http://www.wikidata.org/entity/Q159998,basson,4540
http://www.wikidata.org/entity/Q117207324,surveillance camera lens,5346
http://www.wikidata.org/entity/Q116961246,cadeau invité de mariage,5453
http://www.wikidata.org/entity/Q117207327,lens & filter adapter ring,5588
http://www.wikidata.org/entity/Q1277336,tie-down straps,6297
http://www.wikidata.org/entity/Q116971387,kitchen cabinet organizer,6487
http://www.wikidata.org/entity/Q117208801,swimming nose clip,6515
http://www.wikidata.org/entity/Q115619085,vegetable dip,6830
http://www.wikidata.org/entity/Q116971330,emergency tools & kit,7058
http://www.wikidata.org/entity/Q7338813,rivet gun,7065
http://www.wikidata.org/entity/Q117207946,ice maker accessory,7187
http://www.wikidata.org/entity/Q270200,Conga,7296
http://www.wikidata.org/entity/Q216997,coupe menstruelle,8122
http://www.wikidata.org/entity/Q116970817,roofing shingles & tile,8270
http://www.wikidata.org/entity/Q117207353,underwater camera housing accessory,8535
http://www.wikidata.org/entity/Q116970584,motor vehicle amplifier,891
http://www.wikidata.org/entity/Q1046315,niveau,1191
http://www.wikidata.org/entity/Q44554,application de la loi,1556
http://www.wikidata.org/entity/Q116961918,system & power cable,1763
http://www.wikidata.org/entity/Q116970954,home automation kit,2413
http://www.wikidata.org/entity/Q1318740,lampe électrique,2425
http://www.wikidata.org/entity/Q116970752,paint binder,2474
http://www.wikidata.org/entity/Q117209188,motor vehicle window parts & accessory,2534
http://www.wikidata.org/entity/Q116037395,remote control toy,2546
http://www.wikidata.org/entity/Q117209196,"vehicle waxes, polishes & protectant",2643
http://www.wikidata.org/entity/Q117209086,skateboarding protective gear,3067
http://www.wikidata.org/entity/Q116971375,food graters & zester,3156
http://www.wikidata.org/entity/Q2369442,lanceur de paintball,3234
http://www.wikidata.org/entity/Q117207795,household thermometer,3355
